# Force coefficients
# liftDir    : (1.000000e+00 0.000000e+00 0.000000e+00)
# dragDir    : (0.000000e+00 0.000000e+00 1.000000e+00)
# pitchAxis  : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf    : 1.000000e+02
# lRef       : 1.000000e+00
# Aref       : 1.356200e-03
# CofR       : (0.000000e+00 0.000000e+00 3.810000e-01)
# Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r)        	Cm	Cd	Cl	Cl(f)	Cl(r)
1.000000e+00	-2.019961e+00	-8.863290e+01	-3.214811e+01	-1.809401e+01	-1.405409e+01
2.000000e+00	-1.124847e+00	-5.540327e+01	-1.870952e+01	-1.047961e+01	-8.229914e+00
3.000000e+00	1.236110e-01	9.386857e+00	4.839114e+00	2.543168e+00	2.295946e+00
4.000000e+00	4.398883e-01	3.414035e+01	1.226359e+01	6.571686e+00	5.691909e+00
5.000000e+00	2.523934e-01	1.802513e+01	4.989351e+00	2.747069e+00	2.242282e+00
6.000000e+00	7.654266e-02	-7.281575e+00	-3.523279e+00	-1.685097e+00	-1.838182e+00
7.000000e+00	-2.930927e-02	-1.768285e+01	-5.214331e+00	-2.636475e+00	-2.577856e+00
8.000000e+00	-1.185131e-01	-9.342283e+00	-1.675569e+00	-9.562976e-01	-7.192715e-01
9.000000e+00	-1.573484e-01	2.777455e+00	1.564777e+00	6.250400e-01	9.397367e-01
1.000000e+01	-1.158314e-01	7.268933e+00	1.746127e+00	7.572320e-01	9.888948e-01
1.100000e+01	-3.826858e-02	2.409183e+00	3.636435e-02	-2.008641e-02	5.645076e-02
1.200000e+01	9.587870e-03	-3.790078e+00	-1.188793e+00	-5.848086e-01	-6.039844e-01
1.300000e+01	7.666336e-03	-5.312002e+00	-9.813552e-01	-4.830113e-01	-4.983439e-01
1.400000e+01	-1.605218e-02	-2.589471e+00	-1.021408e-01	-6.712257e-02	-3.501820e-02
1.500000e+01	-3.451246e-02	5.464068e-01	3.842200e-01	1.575975e-01	2.266225e-01
1.600000e+01	-4.260452e-02	1.191387e+00	1.891479e-01	5.196943e-02	1.371785e-01
1.700000e+01	-4.543808e-02	-3.012457e-01	-2.516003e-01	-1.712382e-01	-8.036208e-02
1.800000e+01	-4.540559e-02	-1.843789e+00	-4.544188e-01	-2.726150e-01	-1.818038e-01
1.900000e+01	-4.141737e-02	-2.090142e+00	-3.352162e-01	-2.090255e-01	-1.261907e-01
2.000000e+01	-3.420240e-02	-1.309825e+00	-1.140082e-01	-9.120652e-02	-2.280172e-02
2.100000e+01	-2.752419e-02	-5.353493e-01	-8.584816e-03	-3.181660e-02	2.323178e-02
2.200000e+01	-2.508906e-02	-4.158357e-01	-5.363570e-02	-5.190692e-02	-1.728786e-03
2.300000e+01	-2.767672e-02	-8.030721e-01	-1.491566e-01	-1.022550e-01	-4.690158e-02
2.400000e+01	-3.251659e-02	-1.153598e+00	-1.972966e-01	-1.311649e-01	-6.613172e-02
2.500000e+01	-3.622915e-02	-1.174879e+00	-1.811283e-01	-1.267933e-01	-5.433498e-02
2.600000e+01	-3.673589e-02	-9.525639e-01	-1.390491e-01	-1.062605e-01	-3.278868e-02
2.700000e+01	-3.452161e-02	-7.631613e-01	-1.128415e-01	-9.094234e-02	-2.189912e-02
2.800000e+01	-3.147791e-02	-7.483866e-01	-1.130247e-01	-8.799028e-02	-2.503445e-02
2.900000e+01	-2.937506e-02	-8.520848e-01	-1.253592e-01	-9.205465e-02	-3.330453e-02
3.000000e+01	-2.889384e-02	-9.353207e-01	-1.329730e-01	-9.538032e-02	-3.759263e-02
3.100000e+01	-2.959505e-02	-9.252808e-01	-1.302360e-01	-9.471305e-02	-3.552296e-02
3.200000e+01	-3.053178e-02	-8.545882e-01	-1.221254e-01	-9.159448e-02	-3.053092e-02
3.300000e+01	-3.090282e-02	-7.959183e-01	-1.159826e-01	-8.889413e-02	-2.708849e-02
3.400000e+01	-3.054596e-02	-7.878492e-01	-1.151592e-01	-8.812555e-02	-2.703363e-02
3.500000e+01	-2.991924e-02	-8.097127e-01	-1.176726e-01	-8.875553e-02	-2.891706e-02
3.600000e+01	-2.942361e-02	-8.275548e-01	-1.190938e-01	-8.897049e-02	-3.012327e-02
3.700000e+01	-2.913045e-02	-8.218249e-01	-1.170704e-01	-8.766563e-02	-2.940473e-02
3.800000e+01	-2.890334e-02	-7.989692e-01	-1.130291e-01	-8.541790e-02	-2.761122e-02
3.900000e+01	-2.860811e-02	-7.774415e-01	-1.096756e-01	-8.344589e-02	-2.622966e-02
4.000000e+01	-2.829371e-02	-7.684596e-01	-1.085294e-01	-8.255840e-02	-2.597098e-02
4.100000e+01	-2.804565e-02	-7.692749e-01	-1.088310e-01	-8.246116e-02	-2.636985e-02
4.200000e+01	-2.786185e-02	-7.698648e-01	-1.088120e-01	-8.226784e-02	-2.654414e-02
4.300000e+01	-2.767922e-02	-7.637857e-01	-1.078434e-01	-8.160091e-02	-2.624247e-02
4.400000e+01	-2.742251e-02	-7.533279e-01	-1.060652e-01	-8.045513e-02	-2.561010e-02
4.500000e+01	-2.709692e-02	-7.431568e-01	-1.042632e-01	-7.922852e-02	-2.503468e-02
4.600000e+01	-2.678917e-02	-7.363197e-01	-1.032765e-01	-7.842744e-02	-2.484909e-02
4.700000e+01	-2.658841e-02	-7.323251e-01	-1.029626e-01	-7.806973e-02	-2.489291e-02
4.800000e+01	-2.644345e-02	-7.289852e-01	-1.026207e-01	-7.775381e-02	-2.486691e-02
4.900000e+01	-2.627940e-02	-7.239242e-01	-1.018940e-01	-7.722642e-02	-2.466761e-02
5.000000e+01	-2.606938e-02	-7.167777e-01	-1.010334e-01	-7.658607e-02	-2.444731e-02
5.100000e+01	-2.580429e-02	-7.098853e-01	-1.001219e-01	-7.586525e-02	-2.425667e-02
5.200000e+01	-2.553209e-02	-7.044411e-01	-9.930482e-02	-7.518450e-02	-2.412032e-02
5.300000e+01	-2.529267e-02	-6.998720e-01	-9.873084e-02	-7.465809e-02	-2.407275e-02
5.400000e+01	-2.510447e-02	-6.955861e-01	-9.826500e-02	-7.423697e-02	-2.402803e-02
5.500000e+01	-2.492976e-02	-6.910541e-01	-9.775157e-02	-7.380554e-02	-2.394603e-02
5.600000e+01	-2.474021e-02	-6.859786e-01	-9.720252e-02	-7.334147e-02	-2.386106e-02
5.700000e+01	-2.454676e-02	-6.807398e-01	-9.669510e-02	-7.289431e-02	-2.380079e-02
5.800000e+01	-2.437847e-02	-6.757926e-01	-9.632447e-02	-7.254070e-02	-2.378376e-02
5.900000e+01	-2.421496e-02	-6.713177e-01	-9.596253e-02	-7.219622e-02	-2.376631e-02
6.000000e+01	-2.405115e-02	-6.670317e-01	-9.557206e-02	-7.183718e-02	-2.373488e-02
6.100000e+01	-2.388150e-02	-6.630970e-01	-9.515955e-02	-7.146128e-02	-2.369827e-02
6.200000e+01	-2.370703e-02	-6.591143e-01	-9.476998e-02	-7.109202e-02	-2.367796e-02
6.300000e+01	-2.354422e-02	-6.548076e-01	-9.443350e-02	-7.076097e-02	-2.367253e-02
6.400000e+01	-2.339416e-02	-6.504031e-01	-9.414556e-02	-7.046693e-02	-2.367862e-02
6.500000e+01	-2.325342e-02	-6.462280e-01	-9.387567e-02	-7.019125e-02	-2.368441e-02
6.600000e+01	-2.312490e-02	-6.422825e-01	-9.361427e-02	-6.993203e-02	-2.368224e-02
6.700000e+01	-2.299283e-02	-6.385452e-01	-9.334805e-02	-6.966686e-02	-2.368119e-02
6.800000e+01	-2.286555e-02	-6.349018e-01	-9.310559e-02	-6.941834e-02	-2.368725e-02
6.900000e+01	-2.274822e-02	-6.311462e-01	-9.289506e-02	-6.919575e-02	-2.369931e-02
7.000000e+01	-2.263518e-02	-6.276164e-01	-9.268580e-02	-6.897808e-02	-2.370772e-02
7.100000e+01	-2.252941e-02	-6.241283e-01	-9.251674e-02	-6.878778e-02	-2.372896e-02
7.200000e+01	-2.242024e-02	-6.206342e-01	-9.232833e-02	-6.858440e-02	-2.374392e-02
7.300000e+01	-2.232623e-02	-6.170698e-01	-9.216847e-02	-6.841047e-02	-2.375801e-02
7.400000e+01	-2.223281e-02	-6.136733e-01	-9.200260e-02	-6.823412e-02	-2.376849e-02
7.500000e+01	-2.214958e-02	-6.104128e-01	-9.185069e-02	-6.807492e-02	-2.377577e-02
7.600000e+01	-2.205886e-02	-6.072719e-01	-9.169073e-02	-6.790423e-02	-2.378650e-02
7.700000e+01	-2.198063e-02	-6.040505e-01	-9.156882e-02	-6.776504e-02	-2.380378e-02
7.800000e+01	-2.189901e-02	-6.010006e-01	-9.145384e-02	-6.762593e-02	-2.382791e-02
7.900000e+01	-2.183185e-02	-5.980486e-01	-9.137096e-02	-6.751734e-02	-2.385363e-02
8.000000e+01	-2.176141e-02	-5.951498e-01	-9.125920e-02	-6.739100e-02	-2.386819e-02
8.100000e+01	-2.170425e-02	-5.922099e-01	-9.116214e-02	-6.728532e-02	-2.387681e-02
8.200000e+01	-2.164065e-02	-5.893513e-01	-9.106899e-02	-6.717515e-02	-2.389384e-02
8.300000e+01	-2.158345e-02	-5.865467e-01	-9.100484e-02	-6.708587e-02	-2.391897e-02
8.400000e+01	-2.152381e-02	-5.837813e-01	-9.091686e-02	-6.698223e-02	-2.393462e-02
8.500000e+01	-2.147622e-02	-5.811917e-01	-9.085411e-02	-6.690328e-02	-2.395083e-02
8.600000e+01	-2.142303e-02	-5.787190e-01	-9.080685e-02	-6.682646e-02	-2.398040e-02
8.700000e+01	-2.138108e-02	-5.762996e-01	-9.076021e-02	-6.676118e-02	-2.399903e-02
8.800000e+01	-2.134075e-02	-5.738172e-01	-9.069735e-02	-6.668943e-02	-2.400792e-02
8.900000e+01	-2.130334e-02	-5.713584e-01	-9.065482e-02	-6.663075e-02	-2.402407e-02
9.000000e+01	-2.125982e-02	-5.689777e-01	-9.061485e-02	-6.656724e-02	-2.404761e-02
9.100000e+01	-2.122531e-02	-5.667000e-01	-9.058828e-02	-6.651945e-02	-2.406884e-02
9.200000e+01	-2.118944e-02	-5.644826e-01	-9.054764e-02	-6.646326e-02	-2.408439e-02
9.300000e+01	-2.115886e-02	-5.622941e-01	-9.051819e-02	-6.641796e-02	-2.410023e-02
9.400000e+01	-2.113109e-02	-5.600491e-01	-9.047242e-02	-6.636730e-02	-2.410512e-02
9.500000e+01	-2.110803e-02	-5.578265e-01	-9.044610e-02	-6.633107e-02	-2.411502e-02
9.600000e+01	-2.108279e-02	-5.557521e-01	-9.041737e-02	-6.629148e-02	-2.412589e-02
9.700000e+01	-2.106240e-02	-5.537764e-01	-9.039667e-02	-6.626073e-02	-2.413594e-02
9.800000e+01	-2.104317e-02	-5.518428e-01	-9.036267e-02	-6.622451e-02	-2.413817e-02
9.900000e+01	-2.102754e-02	-5.498712e-01	-9.033409e-02	-6.619459e-02	-2.413950e-02
1.000000e+02	-2.100988e-02	-5.479140e-01	-9.030184e-02	-6.616081e-02	-2.414104e-02
1.010000e+02	-2.100022e-02	-5.460006e-01	-9.027021e-02	-6.613532e-02	-2.413489e-02
1.020000e+02	-2.098721e-02	-5.441367e-01	-9.023456e-02	-6.610448e-02	-2.413007e-02
1.030000e+02	-2.098056e-02	-5.423143e-01	-9.020400e-02	-6.608257e-02	-2.412144e-02
1.040000e+02	-2.097162e-02	-5.405181e-01	-9.016174e-02	-6.605249e-02	-2.410925e-02
1.050000e+02	-2.096861e-02	-5.387252e-01	-9.012542e-02	-6.603132e-02	-2.409410e-02
1.060000e+02	-2.096331e-02	-5.369474e-01	-9.007919e-02	-6.600290e-02	-2.407629e-02
1.070000e+02	-2.096339e-02	-5.351880e-01	-9.003970e-02	-6.598324e-02	-2.405646e-02
1.080000e+02	-2.096070e-02	-5.334624e-01	-8.999121e-02	-6.595630e-02	-2.403490e-02
1.090000e+02	-2.096246e-02	-5.317637e-01	-8.994817e-02	-6.593655e-02	-2.401162e-02
1.100000e+02	-2.096154e-02	-5.301017e-01	-8.989567e-02	-6.590938e-02	-2.398629e-02
1.110000e+02	-2.096782e-02	-5.283461e-01	-8.984164e-02	-6.588864e-02	-2.395300e-02
1.120000e+02	-2.097261e-02	-5.265950e-01	-8.978093e-02	-6.586308e-02	-2.391786e-02
1.130000e+02	-2.097811e-02	-5.249079e-01	-8.972731e-02	-6.584176e-02	-2.388555e-02
1.140000e+02	-2.098307e-02	-5.232303e-01	-8.966999e-02	-6.581807e-02	-2.385193e-02
1.150000e+02	-2.099037e-02	-5.215551e-01	-8.961241e-02	-6.579658e-02	-2.381583e-02
1.160000e+02	-2.099667e-02	-5.199241e-01	-8.955272e-02	-6.577303e-02	-2.377969e-02
1.170000e+02	-2.100191e-02	-5.183242e-01	-8.949332e-02	-6.574857e-02	-2.374476e-02
1.180000e+02	-2.100726e-02	-5.167371e-01	-8.943529e-02	-6.572490e-02	-2.371039e-02
